wallet,block,side,price_usd,size_eth
0x55555cfddd37d8d82e06e0de90da9366ca3e31e8,50786106,SELL,2392.35911013,0.0000821900
0x55555cfddd37d8d82e06e0de90da9366ca3e31e8,50786106,BUY,2413.67434437,0.0000000497
0xb213dd92bdcf7fccd3e49f62a369b4623181ad61,50786106,BUY,2395.03770305,0.0000911242
0x55555cfddd37d8d82e06e0de90da9366ca3e31e8,50786108,SELL,2392.63059052,0.0003175267
0x55555cfddd37d8d82e06e0de90da9366ca3e31e8,50786108,SELL,2392.51549474,0.0000084284
0x4fc08b528b0880d5e6ff99646565d8cc1438d1ac,50786109,BUY,2395.19311285,0.4025006747
0x55555cfddd37d8d82e06e0de90da9366ca3e31e8,50786109,SELL,2392.86544979,0.0007385915
0x55555cfddd37d8d82e06e0de90da9366ca3e31e8,50786109,SELL,2392.85968156,0.0001188248
0x55555cfddd37d8d82e06e0de90da9366ca3e31e8,50786109,SELL,2392.86377674,0.0001881591
0x55555cfddd37d8d82e06e0de90da9366ca3e31e8,50786109,SELL,2392.78521146,0.0000115660
0x8bb3e054536e730867eb78151a7ac726d2142182,50786110,BUY,2395.28036141,0.1211101759
0xf04a2505afb967a1b4f43304e17994e94bdc13a1,50786111,BUY,2395.62472024,1.2573216830
0xa971283289448b30188cec3f0e60ad92322e4970,50786111,BUY,2395.86796583,0.1961760304
0x8d47ba07ff9ccccf58c7e8810ee42c0dc8b8b123,50786111,BUY,2395.90120630,0.0025042769
0x4581e152e252a767f7ce6b4920b2e15c5a3aebaa,50786112,BUY,2395.91555905,0.0834753960
0x55555cfddd37d8d82e06e0de90da9366ca3e31e8,50786112,SELL,2393.53340643,0.0021744175
0x55555cfddd37d8d82e06e0de90da9366ca3e31e8,50786112,BUY,2395.93001087,0.0003702637
0x55555cfddd37d8d82e06e0de90da9366ca3e31e8,50786112,BUY,2395.93390883,0.0001113916
0x55555cfddd37d8d82e06e0de90da9366ca3e31e8,50786112,SELL,2393.53304371,0.0000674714
0x4581e152e252a767f7ce6b4920b2e15c5a3aebaa,50786115,BUY,2395.94284131,0.0834744454
0x55555cfddd37d8d82e06e0de90da9366ca3e31e8,50786115,BUY,2395.99046287,0.0000267931
0x55555cfddd37d8d82e06e0de90da9366ca3e31e8,50786115,SELL,2393.48635059,0.0000088900
0x55555cfddd37d8d82e06e0de90da9366ca3e31e8,50786115,SELL,2393.55562498,0.0000166840
0x55555cfddd37d8d82e06e0de90da9366ca3e31e8,50786115,BUY,2395.96359206,0.0001311451
0x55555cfddd37d8d82e06e0de90da9366ca3e31e8,50786117,SELL,2393.54502881,0.0000237648
0x55555cfddd37d8d82e06e0de90da9366ca3e31e8,50786117,SELL,2393.55989456,0.0002784100
0x55555cfddd37d8d82e06e0de90da9366ca3e31e8,50786117,BUY,2395.95731618,0.0010781085
0x55555cfddd37d8d82e06e0de90da9366ca3e31e8,50786119,BUY,2395.95811905,0.0002210210
0x55555cfddd37d8d82e06e0de90da9366ca3e31e8,50786119,SELL,2393.56056986,0.0000990194
0x55555cfddd37d8d82e06e0de90da9366ca3e31e8,50786119,SELL,2393.56090911,0.0000254362
0x55555cfddd37d8d82e06e0de90da9366ca3e31e8,50786119,SELL,2393.56170098,0.0002956878
0x55555cfddd37d8d82e06e0de90da9366ca3e31e8,50786119,BUY,2413.76505868,0.0000000526
0x55555cfddd37d8d82e06e0de90da9366ca3e31e8,50786120,SELL,2393.56079818,0.0010878040
0x55555cfddd37d8d82e06e0de90da9366ca3e31e8,50786120,SELL,2393.55536776,0.0001396838
0x55555cfddd37d8d82e06e0de90da9366ca3e31e8,50786120,SELL,2393.55854980,0.0003472595
0xc550e73a39aaba568179579b9a1f8020ca376fcd,50786121,SELL,2393.55808819,0.0180166419
0x3d85ef524b73b8f9426ab6f17cadfcba6af2d380,50786123,BUY,2395.95094204,0.0011491091
0x55555cfddd37d8d82e06e0de90da9366ca3e31e8,50786125,BUY,2395.95352194,0.0000574636
0x55555cfddd37d8d82e06e0de90da9366ca3e31e8,50786125,SELL,2393.54116974,0.0000495028
0x55555cfddd37d8d82e06e0de90da9366ca3e31e8,50786125,SELL,2393.55483481,0.0020031803
0x55555cfddd37d8d82e06e0de90da9366ca3e31e8,50786125,SELL,2393.55425596,0.0014239790
0x55555cfddd37d8d82e06e0de90da9366ca3e31e8,50786127,SELL,2393.53956411,0.0000643269
0x55555cfddd37d8d82e06e0de90da9366ca3e31e8,50786127,BUY,2395.95160368,0.0004325208
0x55555cfddd37d8d82e06e0de90da9366ca3e31e8,50786128,SELL,2393.55223963,0.0004878527
0x55555cfddd37d8d82e06e0de90da9366ca3e31e8,50786128,SELL,2393.54740700,0.0000885840
0x55555cfddd37d8d82e06e0de90da9366ca3e31e8,50786128,BUY,2395.95897070,0.0000679135
0x55555cfddd37d8d82e06e0de90da9366ca3e31e8,50786128,SELL,2393.54705317,0.0000836875
0x55555cfddd37d8d82e06e0de90da9366ca3e31e8,50786129,SELL,2393.55356872,0.0000510542
0x55555cfddd37d8d82e06e0de90da9366ca3e31e8,50786129,SELL,2393.54995854,0.0001920261
0x55555cfddd37d8d82e06e0de90da9366ca3e31e8,50786129,SELL,2393.55301625,0.0003241708
0x094b9da660674ae8abfed5642ae51f2bc61faacd,50786133,SELL,2393.37332639,1.0676922563
0xab770ddce9a1d7773a5cafa8d6fba75aaf5789be,50786134,SELL,2393.17602194,0.1135508611
0x55555cfddd37d8d82e06e0de90da9366ca3e31e8,50786134,SELL,2392.95822447,0.0000623337
0x55555cfddd37d8d82e06e0de90da9366ca3e31e8,50786134,SELL,2392.96578114,0.0000889900
0x55555cfddd37d8d82e06e0de90da9366ca3e31e8,50786134,SELL,2392.93976045,0.0000205162
0x55555cfddd37d8d82e06e0de90da9366ca3e31e8,50786135,SELL,2392.95818081,0.0000328380
0x55555cfddd37d8d82e06e0de90da9366ca3e31e8,50786135,SELL,2392.96586612,0.0009667626
0x55555cfddd37d8d82e06e0de90da9366ca3e31e8,50786135,SELL,2392.96299228,0.0000540071
0x55555cfddd37d8d82e06e0de90da9366ca3e31e8,50786137,SELL,2392.94238822,0.0000164011
0x55555cfddd37d8d82e06e0de90da9366ca3e31e8,50786137,SELL,2392.96510061,0.0016042934
0x79a8b317d73c1907b801145ea5a2418e961ddeef,50786139,SELL,2392.96051675,0.0277204636
0xa7638c2f66102ac036930b5c1f9723f170942159,50786143,SELL,2392.76675719,1.1322773930
0x38c5b44829beacf7eaa608f7f7bc833603394aae,50786144,SELL,2392.37506104,1.2129476223
0x01c1816b1a7ed9a77180d46a8fefdf2e0cf97e9f,50786145,SELL,2391.91072417,0.2520468682
0xb21c1f3429de13abdc5095132ba8e92c94d6614d,50786146,SELL,2391.77769606,0.5448222626
0x956f9835ed55f501d7583a9c27bf2645526ca155,50786146,SELL,2391.63939240,0.2836906881
0xf04a2505afb967a1b4f43304e17994e94bdc13a1,50786146,SELL,2391.58639780,0.0336530619
0xfc0eb530d7c701c7ec2f33abd04ca6313625738f,50786147,SELL,2391.45748205,0.7388690379
0x49d15678a1ea50f2c4436dcc30f0cec5d013f601,50786150,SELL,2391.22970353,0.1408392650
0x0be17b95ce99866a1b6dbba47d4b7c693a8a3857,50786150,SELL,2391.16098717,0.2709816786
0x6fc0ce28d7b077bd7ef13f63b4a8712b0aa759a9,50786153,SELL,2390.92318923,1.1494870029
0x01c1816b1a7ed9a77180d46a8fefdf2e0cf97e9f,50786153,SELL,2390.70826595,0.1333527844
0xf04a2505afb967a1b4f43304e17994e94bdc13a1,50786153,SELL,2390.30593036,2.2687499521
0xdabe43dd061114f1593662f8230acf37d3966721,50786153,SELL,2389.71197739,1.2782749900
0x6882e7a59f7ff5592570f2485e457b79f6b52561,50786156,SELL,2388.79135779,0.4941479239
0x49d15678a1ea50f2c4436dcc30f0cec5d013f601,50786157,SELL,2388.59408060,0.3545802269
0x0219d164a4e96ff9763d1debcbc5d394a680df9e,50786158,BUY,2390.92659794,0.0087338516
0xf2d1aff8a41cdef7e06c8443866124184c3ef527,50786161,SELL,2388.42915726,0.1055636238
0xe7a9317834b1436edf8ce311d617925db26dff64,50786161,SELL,2388.34115576,0.4209100788
0xb354cd1d7b8b0150371383bc4d9347d26b3f8f4f,50786162,BUY,2390.79045717,0.7741226950
0xbb0e31d765ee8bd8982d3750e36aaf84d5ff0e9c,50786165,BUY,2390.64972457,0.0413354340
0x5dfe65f8138693515205c1630c27bc079511d4bb,50786167,SELL,2388.04662996,0.3368971577
0xcbd01987b493d3285eac66fe45d784c9c44fb7ec,50786168,SELL,2387.79790734,1.1515465139
0xaf97d853751852410e57f4a49a4fdcb1e6192600,50786168,SELL,2387.41997720,0.1571708721
0x5dfe65f8138693515205c1630c27bc079511d4bb,50786170,SELL,2387.02459016,0.4513392872
0x8a9dde87eb1f9982e8e79583cb989858516d00b4,50786170,SELL,2386.84092301,0.1230859607
0x9126cfbbfddbc91484797ead1298201b3128e6c6,50786172,BUY,2388.72916518,0.0001521177
0x6b63ebbf36a78e0d2161b762e5a5b06dfe5d215c,50786172,SELL,2386.09870693,1.4375883253
0x83ac83ae6a86f97a000c391a30ba13807d0708e6,50786184,BUY,2388.24772559,0.0001990438
0xfcab913452d4f7daa6fa7b09e5cf246cdaf62c8f,50786193,SELL,2385.61120342,0.7286103962
0x3729e20e2ef9bda86daecf814d5e022c6786150f,50786193,SELL,2385.42207402,0.4034082825
0xf04a2505afb967a1b4f43304e17994e94bdc13a1,50786193,SELL,2385.35316134,0.0090917175
0x4fc08b528b0880d5e6ff99646565d8cc1438d1ac,50786195,SELL,2385.03645993,0.4495683622
0x27006aaf498a8140dbb539c352c4669ca6a8a988,50786195,SELL,2384.92951364,0.1907423336
0x987c979c9e8e3d2b136e334b05f64f7562f28531,50786195,SELL,2384.66546861,0.2816740762
0xaf97d853751852410e57f4a49a4fdcb1e6192600,50786201,SELL,2383.51743545,1.0320509770
0xe8b4996acd75b65a6b39a6d470bb9b5ac79808a4,50786205,BUY,2383.94664804,0.0238935368
0xab457c4cd39bbd1cba96ea227abfbc390ca08467,50786207,SELL,2381.56229729,0.0293166549
0xd2982bf4dc2958c1562aa78650510d2802fbda3e,50786207,BUY,2383.94650783,0.0338454016
0xd14602c85a25a4e520441c47a97a2c9da63ae1be,50786209,BUY,2383.99114265,0.2343807827
0xb21c1f3429de13abdc5095132ba8e92c94d6614d,50786210,BUY,2384.48478096,0.6737713492
0x133c777cbd5e66d1b74e1219608d16934aa66a26,50786210,BUY,2384.72275004,0.7548047252
0x8d47ba07ff9ccccf58c7e8810ee42c0dc8b8b123,50786212,SELL,2382.46365985,0.0008394487
0xb7782f063e9c37f2985fb120e862e154c6d4cf4e,50786215,BUY,2384.88367303,0.2128076672
0xf2d1aff8a41cdef7e06c8443866124184c3ef527,50786218,BUY,2385.03942592,0.4220672703
0xd463c1b18fc6b3acbbd014031d2a96a52cd02331,50786219,BUY,2385.44504391,0.0820880466
0x9695d4c038e7882dc26ed7d7661a3e6dd09c5e48,50786220,BUY,2385.49916303,0.2426683165
0xbb0e31d765ee8bd8982d3750e36aaf84d5ff0e9c,50786225,BUY,2385.54788508,0.0496235451
0x88776fbd991c76aae24e12da906e47fc8be7aab2,50786227,BUY,2385.55708090,0.0009249676
0x9972f4c1e53b5eeb9e2630a7dddb5d5bfbcac451,50786227,BUY,2385.55826785,0.0003080692
0xd39e7e1a967e8a74952a535268015cc81590854c,50786228,SELL,2383.10744058,0.3855092353
0x0c28f2bacbd3471b2686e9d88d790100eac694a3,50786229,SELL,2382.83145856,1.2730054701
0x924e6508bb63128085d658e5851cb86e99a80c91,50786229,SELL,2382.41363638,1.2383935295
0xf5f3ef3787a1c068c8cafef35f07fa784977bea1,50786231,BUY,2384.61259308,0.1258065989
0xd08327b02ec16cfc22b9d57acf53f3a472f3e42a,50786235,SELL,2381.20383282,0.2040152159
0xb41e21d9f69a34af8faabcbf374a037d69dfdf5d,50786240,SELL,2381.16931145,0.0023465744
0xb41e21d9f69a34af8faabcbf374a037d69dfdf5d,50786240,SELL,2381.16844503,0.0028322226
0xfe68082a448f17a3d1700957b9f63176cecd334e,50786240,BUY,2383.55187265,0.0002465036
0xf7503e92dbb26faf93f2109b59e5454f5668110a,50786250,BUY,2383.63692819,0.0088211740
0xfe68082a448f17a3d1700957b9f63176cecd334e,50786251,BUY,2383.63839075,0.0002886289
0x9f6079682730667463070d6a4c928efb065189fe,50786252,SELL,2381.03637265,1.3090761892
0xf2d1aff8a41cdef7e06c8443866124184c3ef527,50786252,SELL,2380.78772520,0.1773575823
0x27006aaf498a8140dbb539c352c4669ca6a8a988,50786253,SELL,2380.73357236,0.1463881142
0x3ff44cb290f72440e44b345a0d2dc89cdbc9c38f,50786259,SELL,2380.70665036,0.1344958157
0x769299fbbdb471f971968fd2a62585ab6ce928b9,50786259,SELL,2380.58806450,0.5745925666
0x8d47ba07ff9ccccf58c7e8810ee42c0dc8b8b123,50786275,BUY,2382.91167283,0.0000244130
0xceac58ee82815b0a5bdfd698d1cc63094f9693bc,50786280,BUY,2382.87525656,0.0011792963
0xd83e60d273fd0cb3b05c2611db940fecb7b6ca64,50786281,BUY,2382.87815316,0.0001163261
0x2ffc2ca49e8ec08e936becc34e86ca630cbf3c51,50786285,BUY,2382.87945849,0.0283340392
0x83908a05948c78e4218a17b68cc38813f3dd43f3,50786285,BUY,2382.88836892,0.0248404641
0x66c1737fd244e2b4b57b7461fad6a3799858144e,50786288,BUY,2382.91538011,0.0219179399
0x92a05fb32ef78e48bcd284626f329a7c475f89e6,50786302,BUY,2382.95458650,0.2655859367
0x0e1d8006d1b26e2d41217b37da37b6bbde24ad02,50786316,SELL,2380.61657760,0.0002292671
0x8bb3e054536e730867eb78151a7ac726d2142182,50786316,SELL,2380.41853211,1.1853562199
0xa7638c2f66102ac036930b5c1f9723f170942159,50786318,SELL,2378.58101644,0.9066632703
0xfae13c81687c15cba06fcbe4f1673c431cde0042,50786318,BUY,2380.81581735,0.0420282251
0xfbd45e17dd91e8ada28bed59ffbae25f9cde80b1,50786327,BUY,2380.72773590,2.2341636668
0x76dadc8c51c3037db788605ad13d98f7f718b220,50786335,BUY,2381.65919696,0.0253760597
0x4b82847c82087ea19418bed079966810f64f39f4,50786337,SELL,2379.07901455,1.2125565071
0xa4074066264f3f0fb1c4740c4b2337e268d62cf4,50786341,BUY,2381.56957421,0.0413944976
0xbb0e31d765ee8bd8982d3750e36aaf84d5ff0e9c,50786341,BUY,2381.62286991,0.0660179384
0x33ead221502570c730ffa48a73b5d61378943c5d,50786341,BUY,2382.75859711,0.2341642547
0x60b167e3f31e0968d8006de358409eff7d21aa11,50786341,BUY,2382.81127530,0.0806767237
0xf2d1aff8a41cdef7e06c8443866124184c3ef527,50786341,BUY,2383.21345024,0.2206183798
0x501ef174b66883ba40f92e6fb24bfb49331d4d4c,50786342,SELL,2381.13038100,0.0001047801
0x1c3a45ff1b64de818e47acd642523acc77f3e5f8,50786345,BUY,2383.52007310,0.0005096605
0xd900f42dd037f2e8d7f85e72c08d8d512d9fbd2b,50786352,BUY,2383.40395351,0.0247615336
0x7cdafb4d398fae980e7f3f230e3d9f8e4c163134,50786360,SELL,2380.94254545,0.4950000000
0x6f2787e753615c999b5786f49c1a4e2bba9cfeeb,50786373,BUY,2383.61271140,0.1207826194
0xcc76a27bab15050c20c20453e9c436ca02c78b82,50786374,BUY,2383.78346866,0.2881300924
0x59d1373d3a23c0bcb89374916c048b603b52e2f6,50786374,BUY,2383.97699653,0.4660433438
0x6c6f30b1a2f8729f12ceb07222c09e0afc2df955,50786374,BUY,2384.07524755,0.1220776808
0xecf5dc30b0ef11049962fcfbaa88c347338a96af,50786375,BUY,2384.14469519,0.2937395224
0x05854d0c70d2f696fb3d9c0863100956b795e2ff,50786391,BUY,2384.96397872,0.0002798881
0xbdbebd58cc8153ce74530bb342427579315915b2,50786396,BUY,2385.45556835,0.0000953478
0x6f692044b92749d9a6080d2d39465768f7bed28b,50786399,BUY,2385.76147835,0.1212321230
0xd14602c85a25a4e520441c47a97a2c9da63ae1be,50786399,BUY,2385.82246101,0.2435218234
0xeaf50ce4c536e07514d93402411986ff022f4dcd,50786409,BUY,2386.17489225,0.5272145077
0xf9f116682a52910a7958114f8b0745078bccf21b,50786413,SELL,2384.12116048,0.0079338728
0xfcab913452d4f7daa6fa7b09e5cf246cdaf62c8f,50786429,SELL,2384.10153729,0.1121799931
0x4b8009b9aff952bad6d2bb9e07baec432e8d5a9c,50786430,SELL,2383.91702323,0.9900000000
0x824abda7e8bfcf47c543761c50bc7bf6756deda9,50786432,BUY,2386.14005861,0.0001588679
0xf9066f2dc390f1d8a95c6fb7cdd8bb4ea1530dcf,50786433,SELL,2383.74337374,0.0495000000
0xf04a2505afb967a1b4f43304e17994e94bdc13a1,50786435,BUY,2386.16086137,0.2404747971
0xf0523316cf23ef167d874fa030b2214280e38ee6,50786438,SELL,2383.98182135,0.1671974142
0x0369a052f1233bcc570bb5f2b04e71d0bfbfd020,50786438,SELL,2383.95143101,0.0140533123
0xd0d08887e8a5b16049534a7f3fc1de92848f5bea,50786439,BUY,2386.34186513,0.0419009537
0x88492ffacdc1e7d2b13e9953877a20f057609edf,50786441,BUY,2386.65816623,1.8422895764
0x3ff44cb290f72440e44b345a0d2dc89cdbc9c38f,50786447,BUY,2387.33940291,0.9600606140
0xd0d08887e8a5b16049534a7f3fc1de92848f5bea,50786449,BUY,2387.68598282,0.0522378265
0xbdbebd58cc8153ce74530bb342427579315915b2,50786449,BUY,2387.70109863,0.0000558248
0xf2d1aff8a41cdef7e06c8443866124184c3ef527,50786449,BUY,2387.71037258,0.0927974999
0x6c6f30b1a2f8729f12ceb07222c09e0afc2df955,50786451,BUY,2387.75668582,0.1829457484
0xa7638c2f66102ac036930b5c1f9723f170942159,50786451,BUY,2387.81377221,0.1568488281
0x2b9d291149c1be243a51957bc505a8a07bfd0a06,50786458,SELL,2385.60128505,0.1532660421
0xf9e83b90701a01786222fc12d75bcdb9f1506b76,50786459,SELL,2385.29191155,1.6909944366
0x2b9d291149c1be243a51957bc505a8a07bfd0a06,50786459,SELL,2384.87206699,0.8122660154
0xf2ba261efaf6265a2578411dd53e27186311ea0f,50786464,SELL,2384.71617954,0.1199655345
0xba2892966174e3f81388a564029ff48b66d62897,50786472,BUY,2387.14955385,0.3989702210
0xef18dfaca6ff044927b91a57e19d7e6562c0e1eb,50786473,SELL,2384.98937995,0.1007934266
0x6f2787e753615c999b5786f49c1a4e2bba9cfeeb,50786473,BUY,2387.47972184,0.7172581934
0x567b17aff2cb85f5d73b52c14293951e2bbc9e5c,50786473,BUY,2387.85080451,0.0413057088
0xf9defe8a45ae8337d8ab33e5905b25190d762b51,50786476,BUY,2388.24663325,1.3636770590
0xa971283289448b30188cec3f0e60ad92322e4970,50786489,BUY,2388.76634391,0.2636789992
0x769299fbbdb471f971968fd2a62585ab6ce928b9,50786491,BUY,2389.32181594,0.2462477993
0x0bc340bb168145291e66b333d2635c5aefcc7c30,50786504,BUY,2389.52368380,0.9560866333
0x33ead221502570c730ffa48a73b5d61378943c5d,50786504,BUY,2389.70830630,0.1434695473
0x39c30ab9da0edfd7ef2e293714ae69b9b6cb0d68,50786504,BUY,2389.81181643,0.1214165304
0xf2d1aff8a41cdef7e06c8443866124184c3ef527,50786505,BUY,2390.45336693,0.0706663168
0xa366c8c033e78a735467f7a03fcfb1ef5d3a279b,50786506,BUY,2390.97459035,2.5767524355
0xb9d99ec2931bc1bbc63bc4e9432ca104d7192d8b,50786506,BUY,2391.51852644,0.6655501186
0xd3a322d12b83df724163131fd5c1d35a9a9b029e,50786506,BUY,2391.71799963,0.5242920207
0xf2d1aff8a41cdef7e06c8443866124184c3ef527,50786506,BUY,2392.38034872,0.5093072774
0xa4074066264f3f0fb1c4740c4b2337e268d62cf4,50786506,BUY,2392.49044757,0.1470479472
0xcb634834e0c57c03c7f56539c04d7412131d7e81,50786508,SELL,2390.61866667,0.0990000000
0xa07e5b3bd75ba5843044fc1c96a808c5cd8849b0,50786524,SELL,2390.53315412,0.0506747245
0x88776fbd991c76aae24e12da906e47fc8be7aab2,50786527,BUY,2392.91776768,0.0009208419
0xb1ccf0bf26c0468854c514ec3a649d34041242cc,50786528,SELL,2390.42435282,0.6027561572
0xa3e26d513cbd41c37b26ed3da5b034a3e1dbdf20,50786530,SELL,2390.27183181,0.3077410394
0xaa823db1acc1aedfccc6e919e237cba28dd40725,50786531,BUY,2392.01190221,0.0015929239
0xab770ddce9a1d7773a5cafa8d6fba75aaf5789be,50786531,SELL,2389.54001561,0.4790246535
0x26ee094480064c5dd07070a04f753485630ee75f,50786532,SELL,2389.29408081,0.9900000000
0xf2d1aff8a41cdef7e06c8443866124184c3ef527,50786541,SELL,2388.82629205,1.8043177389
0xf04a2505afb967a1b4f43304e17994e94bdc13a1,50786541,SELL,2388.34159603,0.2988281250
0x000000c557fa9a96d66cd6371abde62d879d0e61,50786551,BUY,2389.75445875,0.0022839790
0xf04a2505afb967a1b4f43304e17994e94bdc13a1,50786555,SELL,2387.28434840,0.4832812500
0xedae4d1f735dd363edb29f53cd4301b994793474,50786559,SELL,2386.22765353,1.4134278555
0x08b00ceee2fb66029b53d76110b19eeaabfd1e65,50786560,SELL,2385.60631538,0.0061551300
0xf8e73aa29adbad279bdaafca4b3b9085acddd95a,50786566,SELL,2385.49139963,0.6831915740
0xf04a2505afb967a1b4f43304e17994e94bdc13a1,50786575,SELL,2385.27321450,0.2866406250
0xd39e7e1a967e8a74952a535268015cc81590854c,50786576,SELL,2384.51112980,4.2842614892
0x3504ca9c26e21bb62cf7addba58b51777caa7459,50786579,SELL,2383.82365549,0.0083512440
0x4581e152e252a767f7ce6b4920b2e15c5a3aebaa,50786582,BUY,2386.22228943,0.0838144882
0x0a7385d81b0a7278197cfd8f11f598a51d69a7aa,50786592,BUY,2386.47678325,0.2980469561
0xaf97d853751852410e57f4a49a4fdcb1e6192600,50786594,BUY,2386.55904626,0.1928029251
0xf04a2505afb967a1b4f43304e17994e94bdc13a1,50786595,BUY,2386.74474067,0.9150737152
0xf04a2505afb967a1b4f43304e17994e94bdc13a1,50786595,BUY,2386.98838994,0.4591557859
0x72d6d3574300b76fffd27b31948bf4afe2c468ba,50786606,BUY,2387.23741976,0.3237886875
0xa971283289448b30188cec3f0e60ad92322e4970,50786611,BUY,2387.81304391,0.0666136402
0x84c5ba7d9ae266333f9ab031bcc931e834861560,50786611,BUY,2387.84428508,0.1197103667
0xbeb59bc20aea53b45bc778da701ab86e8a62ea79,50786611,BUY,2388.22483283,1.3438854541
0x17d831b3f60f82fb191b3b9ab7c292b005a019e6,50786615,BUY,2388.57285940,0.1051449953
0xf2d1aff8a41cdef7e06c8443866124184c3ef527,50786623,BUY,2388.94890786,0.2205676983
0xa8c2253481924559ab85522f374aed2dc282b2aa,50786631,SELL,2386.68850202,0.9900000000
0xf2d1aff8a41cdef7e06c8443866124184c3ef527,50786631,BUY,2388.93336788,0.1327867291
0xa8c2253481924559ab85522f374aed2dc282b2aa,50786632,SELL,2386.32131818,0.9900000000
0xf2d1aff8a41cdef7e06c8443866124184c3ef527,50786632,BUY,2388.67702627,0.7962483723
0x501ef174b66883ba40f92e6fb24bfb49331d4d4c,50786633,BUY,2388.75950767,0.0013940290
0xa8c2253481924559ab85522f374aed2dc282b2aa,50786633,SELL,2386.20572929,0.9900000000
0xa8c2253481924559ab85522f374aed2dc282b2aa,50786635,SELL,2385.21071111,0.9900000000
0x98c0aa9b906dce9d3747e01c84e8c5559efd7ceb,50786636,BUY,2387.13517955,0.2101952869
0xdbe83aaceb8dcc1c4ae9f330e074f2c7a5a692ae,50786637,BUY,2387.19041547,0.6954807636
0xb7f753717326fd8257013bd00bc82452f610e75d,50786637,BUY,2387.33845641,0.0157281993
0xa80e23adddb68c531caeadae442c41cb80338845,50786637,BUY,2387.40680725,0.3924055340
0xf04a2505afb967a1b4f43304e17994e94bdc13a1,50786638,BUY,2387.19971796,0.1158938027
0x7a63c4f7435db0e26ca4bdfc9f5bc456a2407db9,50786638,BUY,2387.54654476,0.7077275447
0xdbe83aaceb8dcc1c4ae9f330e074f2c7a5a692ae,50786639,BUY,2387.43400186,0.6001868730
0x9a8726af9a9ce28c9342b8426b4175523c100611,50786639,BUY,2387.66450252,0.1123873914
0x5eb7ed428b0529d51874e7e2fbb326955b25b342,50786639,BUY,2387.72055965,0.0072802824
0xbdbebd58cc8153ce74530bb342427579315915b2,50786647,SELL,2385.40205953,0.0004192165
0x501ef174b66883ba40f92e6fb24bfb49331d4d4c,50786650,BUY,2387.77860128,0.0022322003
0x2b40229289cc22ccc482d086abb41ec762cc3f5b,50786662,BUY,2387.78587948,0.0000058443
0xd0d08887e8a5b16049534a7f3fc1de92848f5bea,50786666,BUY,2387.78872014,0.0397817861
0x5a3d6148a2afe9bc09a9c3dffec5c8563ba960fa,50786668,BUY,2387.80239850,0.0418795119
0x000000c557fa9a96d66cd6371abde62d879d0e61,50786669,BUY,2388.34742407,3.2048751906
0x8a0f7342d8da780662ea365e045f874a3f882790,50786671,SELL,2386.32687541,0.7361881954
0xa8c2253481924559ab85522f374aed2dc282b2aa,50786672,SELL,2386.00151414,0.9900000000
0xa8c2253481924559ab85522f374aed2dc282b2aa,50786674,SELL,2385.33736465,0.9900000000
0x723a2af0b1e825a4bb6b6a6af2e2771fe7c73f74,50786675,SELL,2385.17011765,0.0085000000
0x4b5c33c3c7a31bd108f5a99b64683b0056a62226,50786676,BUY,2387.55623091,0.0032543736
0x4fc08b528b0880d5e6ff99646565d8cc1438d1ac,50786679,SELL,2384.87142957,0.1563708791
0x59d1373d3a23c0bcb89374916c048b603b52e2f6,50786679,SELL,2384.80620132,0.2332172911
0xa8c2253481924559ab85522f374aed2dc282b2aa,50786718,BUY,2387.29477086,0.0996702703
0x13b63a4b9039886673f1e2f918dd8e1d31749099,50786718,SELL,2384.91776262,0.0417204767
0xfbd45e17dd91e8ada28bed59ffbae25f9cde80b1,50786729,SELL,2384.84164458,0.4126523852
0xf8e73aa29adbad279bdaafca4b3b9085acddd95a,50786729,SELL,2384.75493824,0.1052287617
0xb5664d3e2efd57ada2e21eef2105bd9c7c379ed1,50786735,BUY,2387.17354531,0.0048571479
0xa971283289448b30188cec3f0e60ad92322e4970,50786740,BUY,2387.30343338,0.3014153794
0x88492ffacdc1e7d2b13e9953877a20f057609edf,50786740,BUY,2387.82373654,0.9503587703
0xd0d08887e8a5b16049534a7f3fc1de92848f5bea,50786741,BUY,2387.98567535,0.0147473573
0x53eda859d867a1a4c6ea60336a23933a8513eab9,50786747,BUY,2387.97676985,0.0157200633
0x501ef174b66883ba40f92e6fb24bfb49331d4d4c,50786747,BUY,2388.04917692,0.0000079127
0x52f9609e3a6e1897db00fc6e9adccb9ed00d1cb5,50786748,BUY,2388.11948410,0.8351237910
0xeaa247816c225fe36a4b89290256270e2e3a720e,50786753,BUY,2388.26150303,0.0108715641
0xa971283289448b30188cec3f0e60ad92322e4970,50786761,BUY,2388.29670812,0.1994574574
0xdbe83aaceb8dcc1c4ae9f330e074f2c7a5a692ae,50786765,BUY,2388.79780846,0.3510259458
0xa971283289448b30188cec3f0e60ad92322e4970,50786765,BUY,2388.85729333,0.0038302606
0xe7a9317834b1436edf8ce311d617925db26dff64,50786766,BUY,2389.08315862,0.1157188242
0xdbe83aaceb8dcc1c4ae9f330e074f2c7a5a692ae,50786767,BUY,2389.29436248,0.8748633391
0xe7a9317834b1436edf8ce311d617925db26dff64,50786767,BUY,2389.48939028,0.2882365981
0xa971283289448b30188cec3f0e60ad92322e4970,50786768,BUY,2389.56107257,0.1392209661
0xa971283289448b30188cec3f0e60ad92322e4970,50786768,BUY,2389.63032627,0.2737577724
